id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,cantidad_winsor
order_21588,user_2474,2025-06-03,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,390.46,15.0,765.92,2
order_21589,user_5731,2025-05-08,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,190.17,5.0,375.34,2
order_21590,user_489,2025-01-27,Colombia,mobile,social,Jacket-Winter-M,Moda,1,370.06,0.0,370.06,1
order_21591,user_6577,2025-04-28,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,407.4,0.0,407.4,1
order_21592,user_6039,2025-01-07,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,292.6,0.0,585.2,2
order_21593,user_6184,2025-05-19,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,491.51,5.0,486.51,1
order_21594,user_5904,2025-01-01,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,264.81,10.0,519.62,2
order_21595,user_751,2025-03-05,Colombia,mobile,organic,Sneakers-Urban-42,Moda,1,408.77,15.0,393.77,1
order_21596,user_6499,2025-01-02,Colombia,mobile,social,Jacket-Winter-M,Moda,2,337.42,0.0,674.84,2
order_21597,user_6518,2025-03-03,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,238.32,0.0,238.32,1
order_21598,user_107,2025-01-25,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,191.85,0.0,383.7,2
order_21599,user_4261,2025-04-14,Argentina,mobile,social,Blender-XL-Red,Hogar,1,214.73,0.0,214.73,1
order_21600,user_4667,2025-06-25,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,2,142.73,0.0,285.46,2
order_21601,user_3912,2025-05-28,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,180.69,0.0,361.38,2
order_21602,user_5524,2025-05-06,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,86.24,0.0,86.24,1
order_21603,user_5603,2025-05-17,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,117.97,10.0,225.94,2
order_21604,user_4815,2025-04-01,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,26.25,0.0,52.5,2
order_21605,user_3355,2025-04-13,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,364.94,0.0,364.94,1
order_21606,user_7928,2025-05-25,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,445.45,0.0,890.9,2
order_21607,user_6121,2025-04-12,Argentina,mobile,organic,Blender-XL-Red,Hogar,2,304.7,0.0,609.4,2
order_21608,user_6035,2025-03-10,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,317.45,0.0,634.9,2
order_21609,user_7692,2025-01-13,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,92.25,10.0,174.5,2
order_21610,user_1156,2025-06-01,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,241.05,10.0,472.1,2
order_21611,user_2563,2025-06-21,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,1,300.9,5.0,295.9,1
order_21612,user_3919,2025-04-13,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,236.86,0.0,236.86,1
order_21613,user_651,2025-04-22,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,50.52,5.0,96.04,2
order_21614,user_5347,2025-02-06,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,219.29,0.0,219.29,1
order_21615,user_1448,2025-02-13,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,245.78,0.0,245.78,1
order_21616,user_6019,2025-06-26,Argentina,desktop,social,Sneakers-Urban-42,Moda,1,191.78,10.0,181.78,1
order_21617,user_6836,2025-04-24,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,440.36,5.0,875.72,2
order_21618,user_5798,2025-01-27,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,186.1,5.0,367.2,2
order_21619,user_6779,2025-03-10,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,206.51,0.0,206.51,1
order_21620,user_1571,2025-01-10,Colombia,desktop,social,Blender-XL-Red,Hogar,2,430.46,0.0,860.92,2
order_21621,user_3390,2025-04-08,Mexico,desktop,social,Jacket-Winter-M,Moda,2,211.05,0.0,422.1,2
order_21622,user_3017,2025-02-16,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,2,401.73,0.0,803.46,2
order_21623,user_6066,2025-03-19,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,82.68,10.0,72.68,1
order_21624,user_89,2025-04-16,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,157.03,10.0,147.03,1
order_21625,user_852,2025-03-26,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,1,457.73,0.0,457.73,1
order_21626,user_1587,2025-01-24,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,239.61,0.0,479.22,2
order_21627,user_6121,2025-05-31,Argentina,mobile,social,Jacket-Winter-M,Moda,1,392.2,0.0,392.2,1
order_21628,user_2131,2025-05-19,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,89.86,0.0,89.86,1
order_21629,user_3411,2025-04-13,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,193.81,0.0,193.81,1
order_21630,user_7522,2025-06-09,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,305.59,5.0,300.59,1
order_21631,user_3007,2025-02-25,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,266.06,0.0,532.12,2
order_21632,user_2445,2025-06-21,Mexico,mobile,social,Phone-Pro-128GB,Electronica,1,224.67,5.0,219.67,1
order_21633,user_1705,2025-03-12,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,54.64,0.0,54.64,1
order_21634,user_6272,2025-06-05,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,161.97,0.0,161.97,1
order_21635,user_3573,2025-05-17,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,365.65,0.0,365.65,1
order_21636,user_4414,2025-03-01,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,344.08,0.0,344.08,1
order_21637,user_2084,2025-05-23,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,101.92,5.0,198.84,2
order_21638,user_5731,2025-01-22,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,82.34,0.0,82.34,1
order_21639,user_3941,2025-03-19,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,384.94,0.0,384.94,1
order_21640,user_4794,2025-02-27,Mexico,desktop,social,Jacket-Winter-M,Moda,1,292.54,10.0,282.54,1
order_21641,user_2545,2025-02-27,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,455.78,15.0,440.78,1
order_21642,user_5536,2025-04-23,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,477.63,5.0,950.26,2
order_21643,user_2845,2025-04-07,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,223.3,0.0,446.6,2
order_21644,user_7897,2025-06-15,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,374.66,0.0,749.32,2
order_21645,user_5138,2025-01-16,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,393.9,0.0,787.8,2
order_21646,user_526,2025-04-23,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,287.38,5.0,569.76,2
order_21647,user_3128,2025-04-30,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,179.81,10.0,169.81,1
order_21648,user_6973,2025-04-24,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,448.26,0.0,896.52,2
order_21649,user_6943,2025-02-25,Mexico,mobile,social,Blender-XL-Red,Hogar,2,325.12,0.0,650.24,2
order_21650,user_4200,2025-02-25,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,212.82,0.0,212.82,1
order_21651,user_915,2025-02-16,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,181.46,15.0,166.46,1
order_21652,user_2932,2025-01-05,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,310.95,10.0,611.9,2
order_21653,user_3593,2025-03-15,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,259.33,0.0,518.66,2
order_21654,user_7284,2025-02-12,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,207.05,0.0,207.05,1
order_21655,user_4706,2025-05-18,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,57.46,5.0,109.92,2
order_21656,user_5831,2025-03-29,Mexico,mobile,social,Blender-XL-Red,Hogar,1,345.8,0.0,345.8,1
order_21657,user_5629,2025-02-21,Mexico,mobile,social,Blender-XL-Red,Hogar,1,391.49,0.0,391.49,1
order_21658,user_908,2025-06-18,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,107.17,0.0,214.34,2
order_21659,user_120,2025-01-18,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,2,109.83,5.0,214.66,2
order_21660,user_4562,2025-02-10,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,147.46,5.0,289.92,2
order_21661,user_2484,2025-04-20,Argentina,desktop,social,Sneakers-Urban-42,Moda,1,153.35,15.0,138.35,1
order_21662,user_261,2025-01-02,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,236.84,0.0,473.68,2
order_21663,user_876,2025-06-05,Colombia,mobile,social,Blender-XL-Red,Hogar,1,437.59,0.0,437.59,1
order_21664,user_2421,2025-01-23,Argentina,mobile,social,Blender-XL-Red,Hogar,2,86.31,5.0,167.62,2
order_21665,user_7516,2025-04-20,Argentina,desktop,social,Blender-XL-Red,Hogar,1,250.48,10.0,240.48,1
order_21666,user_6241,2025-05-10,Mexico,desktop,social,Phone-Pro-128GB,Electronica,1,137.23,15.0,122.22999999999999,1
order_21667,user_7785,2025-04-25,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,215.55,0.0,431.1,2
order_21668,user_6585,2025-02-10,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,178.29,5.0,173.29,1
order_21669,user_1872,2025-02-03,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,78.49,0.0,156.98,2
order_21670,user_4513,2025-04-18,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,175.88,0.0,351.76,2
order_21671,user_6210,2025-02-03,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,352.85,0.0,352.85,1
order_21672,user_1390,2025-02-25,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,2,145.4,5.0,285.8,2
order_21673,user_1822,2025-03-26,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,1,408.28,15.0,393.28,1
order_21674,user_6272,2025-06-13,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,421.81,5.0,416.81,1
order_21675,user_7442,2025-06-10,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,250.26,0.0,500.52,2
order_21676,user_6411,2025-03-17,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,123.85,10.0,113.85,1
order_21677,user_5674,2025-01-05,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,183.05,5.0,361.1,2
order_21678,user_5008,2025-05-28,Argentina,desktop,social,Jacket-Winter-M,Moda,1,421.28,15.0,406.28,1
order_21679,user_6915,2025-02-19,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,84.99,10.0,74.99,1
order_21680,user_4357,2025-02-20,Argentina,desktop,social,Jacket-Winter-M,Moda,2,322.39,5.0,639.78,2
order_21681,user_1542,2025-04-07,Argentina,mobile,organic,Blender-XL-Red,Hogar,1,213.74,10.0,203.74,1
order_21682,user_7134,2025-04-10,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,391.64,0.0,783.28,2
order_21683,user_7684,2025-01-06,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,1,352.2,0.0,352.2,1
order_21684,user_5459,2025-03-07,Mexico,desktop,social,Phone-Pro-128GB,Electronica,2,260.2,10.0,510.4,2
order_21685,user_119,2025-05-16,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,405.03,0.0,810.06,2
order_21686,user_712,2025-01-12,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,256.47,0.0,256.47,1
order_21687,user_1292,2025-04-14,Argentina,mobile,social,Blender-XL-Red,Hogar,1,433.45,0.0,433.45,1
order_21688,user_3626,2025-02-27,Mexico,mobile,social,Jacket-Winter-M,Moda,2,231.11,5.0,457.22,2
order_21689,user_7809,2025-05-23,Argentina,mobile,social,Blender-XL-Red,Hogar,2,376.29,5.0,747.58,2
order_21690,user_1101,2025-02-27,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,47.87,0.0,47.87,1
order_21691,user_1780,2025-03-30,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,2,247.34,15.0,479.68,2
order_21692,user_4145,2025-02-21,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,125.38,0.0,250.76,2
order_21693,user_5033,2025-01-05,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,248.73,15.0,233.73,1
order_21694,user_4271,2025-06-03,Colombia,mobile,social,Blender-XL-Red,Hogar,2,450.97,0.0,901.94,2
order_21695,user_5525,2025-01-27,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,261.07,10.0,251.07,1
order_21696,user_3533,2025-03-16,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,318.55,0.0,637.1,2
order_21697,user_3331,2025-06-28,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,348.83,0.0,697.66,2
order_21698,user_992,2025-04-19,Colombia,mobile,social,Blender-XL-Red,Hogar,1,400.73,0.0,400.73,1
order_21699,user_2417,2025-01-20,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,52.95,0.0,52.95,1
order_21700,user_1822,2025-05-12,Mexico,desktop,social,Jacket-Winter-M,Moda,2,491.89,10.0,973.78,2
order_21701,user_4270,2025-06-13,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,51.76,10.0,93.52,2
order_21702,user_841,2025-03-03,Mexico,mobile,social,Jacket-Winter-M,Moda,1,253.23,10.0,243.23,1
order_21703,user_4047,2025-03-12,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,2,358.87,5.0,712.74,2
order_21704,user_7263,2025-01-19,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,1,143.56,10.0,133.56,1
order_21705,user_1658,2025-05-16,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,215.18,10.0,205.18,1
order_21706,user_7570,2025-06-15,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,160.63,5.0,155.63,1
order_21707,user_1800,2025-03-30,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,438.42,0.0,438.42,1
order_21708,user_5948,2025-01-23,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,2,60.07,10.0,110.14,2
order_21709,user_683,2025-02-21,Colombia,desktop,social,Blender-XL-Red,Hogar,2,215.87,5.0,426.74,2
order_21710,user_1922,2025-05-24,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,2,34.65,0.0,69.3,2
order_21711,user_3701,2025-03-19,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,1,243.58,10.0,233.58,1
order_21712,user_3368,2025-03-20,Colombia,mobile,social,Jacket-Winter-M,Moda,1,100.19,10.0,90.19,1
order_21713,user_6433,2025-03-31,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,329.49,10.0,648.98,2
order_21714,user_4969,2025-03-20,Mexico,desktop,organic,Phone-Pro-128GB,Electronica,2,301.61,15.0,588.22,2
order_21715,user_5260,2025-02-04,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,80.44,5.0,155.88,2
order_21716,user_4306,2025-02-21,Colombia,mobile,social,Blender-XL-Red,Hogar,2,226.57,15.0,438.14,2
order_21717,user_5428,2025-06-22,Colombia,desktop,social,Blender-XL-Red,Hogar,1,113.49,0.0,113.49,1
order_21718,user_3151,2025-01-15,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,302.85,0.0,605.7,2
order_21719,user_7815,2025-04-20,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,473.04,0.0,946.08,2
order_21720,user_2514,2025-03-27,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,333.1,5.0,661.2,2
order_21721,user_871,2025-01-09,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,2,255.88,0.0,511.76,2
order_21722,user_2958,2025-02-18,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,1,388.33,10.0,378.33,1
order_21723,user_1256,2025-03-23,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,424.77,0.0,849.54,2
order_21724,user_7542,2025-06-13,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,483.48,10.0,956.96,2
order_21725,user_510,2025-04-09,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,402.52,0.0,805.04,2
order_21726,user_1264,2025-06-16,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,153.66,5.0,302.32,2
order_21727,user_7527,2025-04-26,Colombia,mobile,social,Jacket-Winter-M,Moda,2,109.38,0.0,218.76,2
order_21728,user_1825,2025-04-10,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,430.29,0.0,860.58,2
order_21729,user_4957,2025-02-16,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,1,214.12,0.0,214.12,1
order_21730,user_1644,2025-05-01,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,1,59.69,10.0,49.69,1
order_21731,user_354,2025-04-02,Mexico,desktop,social,Jacket-Winter-M,Moda,1,50.74,10.0,40.74,1
order_21732,user_6054,2025-01-24,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,259.63,5.0,254.63,1
order_21733,user_6408,2025-02-27,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,48.24,0.0,96.48,2
order_21734,user_5469,2025-03-22,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,131.4,10.0,252.8,2
order_21735,user_3496,2025-01-17,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,196.38,0.0,196.38,1
order_21736,user_4828,2025-05-11,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,380.61,10.0,370.61,1
order_21737,user_136,2025-06-26,Argentina,mobile,organic,Tablet-Standard-64GB,Electronica,2,43.69,0.0,87.38,2
order_21738,user_397,2025-06-29,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,165.24,0.0,330.48,2
order_21739,user_6755,2025-03-03,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,320.93,0.0,320.93,1
order_21740,user_4200,2025-05-20,Argentina,mobile,social,Jacket-Winter-M,Moda,1,308.06,0.0,308.06,1
order_21741,user_1900,2025-04-24,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,338.05,0.0,676.1,2
order_21742,user_4745,2025-06-28,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,479.07,5.0,474.07,1
order_21743,user_7060,2025-04-03,Colombia,desktop,social,Blender-XL-Red,Hogar,1,31.0,15.0,16.0,1
order_21744,user_5969,2025-05-02,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,438.69,0.0,438.69,1
order_21745,user_7222,2025-04-10,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,481.62,0.0,481.62,1
order_21746,user_2887,2025-04-11,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,73.89,10.0,137.78,2
order_21747,user_435,2025-05-07,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,425.5,10.0,415.5,1
order_21748,user_6273,2025-01-23,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,299.35,10.0,588.7,2
order_21749,user_4846,2025-03-20,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,301.43,15.0,587.86,2
order_21750,user_6872,2025-01-16,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,1,366.8,5.0,361.8,1
order_21751,user_6708,2025-05-31,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,2,465.21,5.0,925.42,2
order_21752,user_2944,2025-04-16,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,316.01,15.0,301.01,1
order_21753,user_3015,2025-02-21,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,346.17,0.0,692.34,2
order_21754,user_4780,2025-06-23,Argentina,desktop,social,Jacket-Winter-M,Moda,1,482.02,10.0,472.02,1
order_21755,user_3018,2025-06-03,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,2,210.36,10.0,410.72,2
order_21756,user_2541,2025-04-20,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,2,306.54,15.0,598.08,2
order_21757,user_5707,2025-04-25,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,2,130.97,0.0,261.94,2
order_21758,user_3690,2025-06-10,Argentina,mobile,organic,Blender-XL-Red,Hogar,1,359.81,0.0,359.81,1
order_21759,user_7123,2025-05-23,Mexico,desktop,social,Jacket-Winter-M,Moda,2,88.72,10.0,167.44,2
order_21760,user_6219,2025-05-03,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,2,27.23,0.0,54.46,2
order_21761,user_5673,2025-03-08,Mexico,desktop,organic,Jacket-Winter-M,Moda,1,342.81,0.0,342.81,1
order_21762,user_2960,2025-02-27,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,303.42,15.0,288.42,1
order_21763,user_2618,2025-05-01,Mexico,mobile,social,Blender-XL-Red,Hogar,1,387.89,5.0,382.89,1
order_21764,user_2947,2025-03-14,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,302.32,5.0,297.32,1
order_21765,user_6745,2025-02-19,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,38.04,0.0,38.04,1
order_21766,user_4459,2025-06-18,Colombia,mobile,organic,Sneakers-Urban-42,Moda,1,478.09,0.0,478.09,1
order_21767,user_7848,2025-02-02,Argentina,mobile,social,Jacket-Winter-M,Moda,1,79.08,10.0,69.08,1
order_21768,user_2331,2025-02-11,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,359.53,0.0,719.06,2
order_21769,user_1226,2025-04-02,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,497.82,0.0,497.82,1
order_21770,user_23,2025-06-15,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,140.47,15.0,265.94,2
order_21771,user_1757,2025-03-29,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,2,433.37,0.0,866.74,2
order_21772,user_6925,2025-02-27,Mexico,mobile,paid_search,Blender-XL-Red,Hogar,1,34.09,0.0,34.09,1
order_21773,user_2089,2025-04-07,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,79.81,0.0,79.81,1
order_21774,user_1822,2025-04-10,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,1,405.72,10.0,395.72,1
order_21775,user_6864,2025-04-05,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,432.25,0.0,432.25,1
order_21776,user_938,2025-03-29,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,57.74,0.0,57.74,1
order_21777,user_2907,2025-03-08,Argentina,mobile,social,Blender-XL-Red,Hogar,2,322.42,0.0,644.84,2
order_21778,user_2260,2025-03-20,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,320.11,10.0,630.22,2
order_21779,user_3295,2025-05-11,Argentina,desktop,organic,Laptop-Gaming-16GB,Electronica,2,338.67,0.0,677.34,2
order_21780,user_5753,2025-05-27,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,451.09,5.0,446.09,1
order_21781,user_4434,2025-04-25,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,446.91,0.0,446.91,1
order_21782,user_2804,2025-04-02,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,135.72,0.0,135.72,1
order_21783,user_1717,2025-04-13,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,206.45,0.0,412.9,2
order_21784,user_6088,2025-06-10,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,373.41,0.0,746.82,2
order_21785,user_3936,2025-02-16,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,56.67,0.0,113.34,2
order_21786,user_3845,2025-05-29,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,378.88,0.0,757.76,2
order_21787,user_7791,2025-01-09,Colombia,desktop,social,Jacket-Winter-M,Moda,1,479.48,0.0,479.48,1
order_21788,user_1232,2025-03-08,Mexico,desktop,social,Blender-XL-Red,Hogar,1,391.2,5.0,386.2,1
order_21789,user_5637,2025-04-12,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,52.02,5.0,47.02,1
order_21790,user_1504,2025-06-28,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,86.32,0.0,172.64,2
order_21791,user_1571,2025-06-19,Colombia,desktop,social,Phone-Pro-128GB,Electronica,1,167.84,5.0,162.84,1
order_21792,user_943,2025-01-03,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,332.73,5.0,660.46,2
order_21793,user_1724,2025-05-24,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,281.71,5.0,558.42,2
order_21794,user_3820,2025-04-30,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,1,20.37,10.0,10.370000000000001,1
